hub_id,lat,lon
350,32.76456583333333,-96.84899433333334
351,32.687546499999996,-96.88253499999999
352,32.695039,-96.89234283333333
353,32.822507,-96.8917065
354,32.826231666666665,-96.886952
355,32.807564125,-96.839914625
356,32.802715000000006,-96.8321995
357,32.801686833333335,-96.82707883333335
358,32.799567,-96.8206325
359,32.804129,-96.8352535
360,32.817157,-96.875588
361,32.819484,-96.87910500000001
362,32.8219945,-96.88313
363,32.8164595,-96.8889545
364,32.7384695,-96.68289200000001
365,32.7414435,-96.68289250000001
366,32.744161000000005,-96.68287699999999
367,32.74926555555555,-96.68275333333332
368,32.748805000000004,-96.685989
369,32.757641750000005,-96.69162025
370,32.7593265,-96.69674749999999
371,32.7602785,-96.6990625
372,32.7634235,-96.70127149999999
373,32.7633035,-96.7069005
374,32.765482,-96.716273
375,32.77388,-96.761612
376,32.7639425,-96.712525
377,32.7785858,-96.82972720000001
378,32.778619500000005,-96.853318
379,32.7862885,-96.8628965
380,32.778701999999996,-96.86031449999999
381,32.661888714285716,-96.88096919047618
382,32.662151,-96.8642195
383,32.664671,-96.8571185
384,32.674916499999995,-96.8570905
385,32.682986,-96.857034
386,32.6880795,-96.857073
387,32.69122733333334,-96.85647733333333
388,32.69405775,-96.857035
389,32.705736,-96.8571095
390,32.73812925,-96.856745
391,32.755492000000004,-96.85700800000001
392,32.7728835,-96.856566
393,32.81313933333333,-96.84792466666666
394,32.822232,-96.858228
395,32.8220425,-96.864181
396,32.816023666666666,-96.87256883333333
397,32.8120835,-96.87366
398,32.7901895,-96.85645325
399,32.67040075,-96.857095
400,32.6623405,-96.85713025
401,32.749703,-96.89555899999999
402,32.759697,-96.868986
403,32.760464999999996,-96.866917
404,32.7604365,-96.850472
405,32.767804999999996,-96.83933625
406,32.7347202,-96.88722633333333
407,32.74141918181818,-96.89148390909091
408,32.687541058823534,-96.79062423529412
409,32.712931,-96.80448200000001
410,32.6531345,-96.77513966666667
411,32.650282000000004,-96.78188233333333
412,32.653228999999996,-96.78271000000001
413,32.681598,-96.766912
414,32.672667,-96.762924
415,32.675308,-96.75741
416,32.676895,-96.754113
417,32.6766748,-96.7491444
418,32.67052525,-96.745463
419,32.660762,-96.76896625
420,32.66439333333333,-96.7687795
421,32.6670075,-96.76348899999999
422,32.673998142857144,-96.76153961904762
423,32.69009066666666,-96.7711645
424,32.705405,-96.836093
425,32.70506975,-96.8294475
426,32.771053,-96.91446
427,32.772937,-96.9152
428,32.7787505,-96.86467725
429,32.7749685,-96.9045565
430,32.833453999999996,-96.70261933333335
431,32.830005,-96.7067075
432,32.82820666666667,-96.70891733333333
433,32.82322,-96.7147755
434,32.8209235,-96.7166775
435,32.8166655,-96.7202125
436,32.812292,-96.727463
437,32.809348166666666,-96.73113166666667
438,32.80407975,-96.742275
439,32.798759,-96.74834658333333
440,32.792153375,-96.75597975
441,32.81463,-96.7240565
442,32.826164500000004,-96.71130149999999
443,32.834066,-96.69146
444,32.805045,-96.73368699999999
445,32.8079004,-96.7384124
446,32.87471706666666,-96.6883546
447,32.85570375,-96.683025
448,32.852776,-96.683049
449,32.838844,-96.69553442857143
450,32.647642000000005,-96.83962550000001
451,32.6477815,-96.835856
452,32.6476075,-96.83176800000001
453,32.65203794736842,-96.82967036842105
454,32.65882975,-96.835045125
455,32.662655666666666,-96.83919483333334
456,32.66753716666667,-96.83997783333332
457,32.6724295,-96.84005049999999
458,32.6757875,-96.840014
459,32.679294,-96.8400325
460,32.68260266666667,-96.839973
461,32.685231,-96.8399995
462,32.6902915,-96.84074820000001
463,32.69601157142857,-96.84034457142857
464,32.7051535,-96.84002192857143
465,32.704985,-96.832788
466,32.730428,-96.82717
467,32.73657175,-96.8245265
468,32.808109,-96.886151
469,32.8080175,-96.8765895
470,32.80792628571429,-96.86599
471,32.808227,-96.86043599999999
472,32.8089269,-96.8509046
473,32.80612525,-96.84557475
474,32.80187566666667,-96.84289066666666
475,32.799087,-96.840699
476,32.79589,-96.834211
477,32.785841749999996,-96.81686166666667
478,32.77961225,-96.81359675
479,32.808131,-96.88939133333334
480,32.808224499999994,-96.8968185
