hub_id,route_arr_name,route_dep_name,direction_id,offset_sec,offset_min,rescued_near_misses,newly_created_misses,baseline_total_wait_minutes,simulated_total_wait_minutes,wait_minutes_saved,wait_minutes_added,total_evaluated,block_feasible,violating_trips,min_remaining_layover_sec
cluster_9,GREEN,145,0,120,2.0,1,0,3365.0,3373.0,0.0,8.1,464,True,0,330.0
cluster_9,GREEN,145,1,120,2.0,14,0,3664.7,3626.0,38.7,0.0,455,True,0,330.0
cluster_9,GREEN,147,0,120,2.0,0,3,2977.4,3107.5,0.0,130.0,464,True,0,330.0
cluster_9,GREEN,147,1,120,2.0,0,2,2981.4,3125.6,0.0,144.2,453,True,0,330.0
cluster_9,GREEN,205,0,120,2.0,5,0,6757.6,6777.5,0.0,19.9,464,True,0,330.0
cluster_9,GREEN,205,1,120,2.0,0,8,6168.2,6269.9,0.0,101.7,458,True,0,330.0
cluster_9,GREEN,207,0,120,2.0,1,0,6223.6,6331.0,0.0,107.4,445,True,0,330.0
cluster_9,GREEN,207,1,120,2.0,0,0,8347.9,8324.3,23.6,0.0,445,True,0,330.0
cluster_9,GREEN,214,0,120,2.0,0,2,4931.1,4760.8,170.3,0.0,459,True,0,330.0
cluster_9,GREEN,214,1,120,2.0,0,1,5860.8,5614.3,246.5,0.0,449,True,0,330.0
cluster_9,GREEN,224,0,120,2.0,8,0,3130.3,3144.4,0.0,14.2,459,True,0,330.0
cluster_9,GREEN,224,1,120,2.0,3,0,8896.5,8671.5,225.0,0.0,440,True,0,330.0
cluster_9,GREEN,230,0,120,2.0,0,2,5037.1,5087.8,0.0,50.6,455,True,0,330.0
cluster_9,GREEN,230,1,120,2.0,2,0,5557.7,5540.9,16.8,0.0,448,True,0,330.0
cluster_9,GREEN,237,0,120,2.0,3,0,5584.3,5384.0,200.3,0.0,444,True,0,330.0
cluster_9,GREEN,237,1,120,2.0,13,0,4533.8,4274.2,259.6,0.0,444,True,0,330.0
cluster_9,GREEN,239,0,120,2.0,0,9,5537.2,5700.1,0.0,162.9,447,True,0,330.0
cluster_9,GREEN,239,1,120,2.0,0,9,6329.4,6499.2,0.0,169.9,441,True,0,330.0
cluster_9,GREEN,249,0,120,2.0,2,0,6588.0,6377.1,210.9,0.0,444,True,0,330.0
cluster_9,GREEN,249,1,120,2.0,0,4,5540.5,5842.4,0.0,301.9,445,True,0,330.0
cluster_9,GREEN,306,0,120,2.0,0,2,14331.9,14294.8,37.1,0.0,320,True,0,330.0
cluster_9,GREEN,306,1,120,2.0,0,10,13904.3,14149.2,0.0,244.8,319,True,0,330.0
cluster_9,GREEN,308,0,120,2.0,0,0,22167.8,22362.9,0.0,195.1,329,True,0,330.0
cluster_9,GREEN,308,1,120,2.0,0,1,16847.6,17004.5,0.0,156.8,348,True,0,330.0
cluster_9,GREEN,421,0,120,2.0,0,0,14450.0,14670.0,0.0,220.0,322,True,0,330.0
cluster_9,GREEN,421,1,120,2.0,0,0,14574.0,14794.0,0.0,220.0,323,True,0,330.0
cluster_9,GREEN,425,0,120,2.0,0,0,1129.5,1150.0,0.0,20.5,336,True,0,330.0
cluster_9,GREEN,425,1,120,2.0,0,1,654.1,693.0,0.0,38.9,353,True,0,330.0
cluster_9,GREEN,620,0,120,2.0,51,0,4058.5,3634.5,424.0,0.0,428,True,0,330.0
cluster_9,GREEN,620,1,120,2.0,1,0,4054.0,3638.0,416.0,0.0,424,True,0,330.0
cluster_9,GREEN,BLUE,0,120,2.0,0,0,2547.5,2271.0,276.5,0.0,476,True,0,330.0
cluster_9,GREEN,BLUE,1,120,2.0,0,50,1220.0,1713.5,0.0,493.5,467,True,0,330.0
cluster_9,GREEN,GREEN,0,120,2.0,1,0,484.5,765.0,0.0,280.5,228,True,0,330.0
cluster_9,GREEN,GREEN,1,120,2.0,52,0,1933.5,1547.5,386.0,0.0,228,True,0,330.0
cluster_9,GREEN,ORANGE,0,120,2.0,53,0,2726.5,2282.5,444.0,0.0,467,True,0,330.0
cluster_9,GREEN,ORANGE,1,120,2.0,0,0,2514.0,2328.5,185.5,0.0,452,True,0,330.0
cluster_9,GREEN,RED,0,120,2.0,2,0,1479.0,1476.0,3.0,0.0,464,True,0,330.0
cluster_9,GREEN,RED,1,120,2.0,0,0,1741.0,2007.0,0.0,266.0,464,True,0,330.0
cluster_9,GREEN,TRE,0,120,2.0,0,0,8714.0,9074.0,0.0,360.0,415,True,0,330.0
cluster_9,GREEN,TRE,1,120,2.0,0,0,9227.0,9593.5,0.0,366.5,441,True,0,330.0
cluster_9,ORANGE,GREEN,0,120,2.0,1,0,2338.0,2231.0,107.0,0.0,455,True,0,330.0
cluster_9,RED,GREEN,0,120,2.0,48,0,3470.5,2822.5,648.0,0.0,565,True,0,330.0
cluster_9,TRE,GREEN,0,120,2.0,18,0,313.0,138.0,175.0,0.0,58,True,0,330.0
cluster_924,GREEN,GREEN,0,120,2.0,0,45,802.0,922.0,0.0,120.0,60,True,0,330.0
cluster_924,GREEN,GREEN,1,120,2.0,0,47,210.0,1030.0,0.0,820.0,60,True,0,330.0
cluster_925,232,GREEN,0,120,2.0,11,0,650.0,524.0,126.0,0.0,67,True,0,330.0
cluster_925,GREEN,232,0,120,2.0,9,0,2050.0,1976.0,74.0,0.0,113,True,0,330.0
cluster_925,GREEN,232,1,120,2.0,2,0,2074.5,1962.5,112.0,0.0,112,True,0,330.0
cluster_925,GREEN,GREEN,0,120,2.0,0,1,187.0,307.0,0.0,120.0,60,True,0,330.0
cluster_925,GREEN,GREEN,1,120,2.0,0,1,850.0,756.5,93.5,0.0,60,True,0,330.0
cluster_926,233,GREEN,0,120,2.0,0,10,693.0,679.0,14.0,0.0,64,True,0,330.0
cluster_926,GREEN,233,0,120,2.0,0,0,2501.5,2619.5,0.0,118.0,117,True,0,330.0
cluster_926,GREEN,233,1,120,2.0,1,0,2288.0,2172.0,116.0,0.0,116,True,0,330.0
cluster_926,GREEN,GREEN,0,120,2.0,0,2,424.5,542.5,0.0,118.0,59,True,0,330.0
cluster_926,GREEN,GREEN,1,120,2.0,0,0,623.0,508.5,114.5,0.0,59,True,0,330.0
cluster_927,GREEN,GREEN,0,120,2.0,0,0,669.5,764.5,0.0,95.0,59,True,0,330.0
cluster_927,GREEN,GREEN,1,120,2.0,1,0,376.5,258.5,118.0,0.0,59,True,0,330.0
cluster_928,005,GREEN,0,120,2.0,15,0,1725.5,1639.5,86.0,0.0,147,True,0,330.0
cluster_928,103,GREEN,0,120,2.0,0,9,988.5,946.5,42.0,0.0,89,True,0,330.0
cluster_928,207,GREEN,0,120,2.0,3,0,1029.0,1101.0,0.0,72.0,106,True,0,330.0
cluster_928,GREEN,005,0,120,2.0,17,0,872.5,756.5,116.0,0.0,116,True,0,330.0
cluster_928,GREEN,005,1,120,2.0,0,5,915.5,981.5,0.0,66.0,116,True,0,330.0
cluster_928,GREEN,103,0,120,2.0,0,19,1547.5,1847.5,0.0,300.0,110,True,0,330.0
cluster_928,GREEN,103,1,120,2.0,0,1,1395.5,1320.0,75.5,0.0,111,True,0,330.0
cluster_928,GREEN,207,0,120,2.0,2,0,2213.3,2103.3,110.0,0.0,109,True,0,330.0
cluster_928,GREEN,207,1,120,2.0,0,2,2339.1,2310.1,29.0,0.0,110,True,0,330.0
cluster_928,GREEN,GREEN,0,120,2.0,0,48,877.0,959.0,0.0,82.0,56,True,0,330.0
cluster_928,GREEN,GREEN,1,120,2.0,0,0,1077.5,967.5,110.0,0.0,55,True,0,330.0
cluster_928,GREEN,ORANGE,0,120,2.0,0,0,1526.5,1412.5,114.0,0.0,116,True,0,330.0
cluster_928,GREEN,ORANGE,1,120,2.0,0,0,1363.0,1245.0,118.0,0.0,114,True,0,330.0
cluster_928,ORANGE,GREEN,0,120,2.0,0,0,458.0,686.0,0.0,228.0,114,True,0,330.0
cluster_929,306,GREEN,0,120,2.0,0,21,506.0,590.0,0.0,84.0,42,True,0,330.0
cluster_929,GREEN,306,0,120,2.0,0,2,4004.5,3977.5,27.0,0.0,79,True,0,330.0
cluster_929,GREEN,306,1,120,2.0,0,18,3804.5,4320.5,0.0,516.0,78,True,0,330.0
cluster_929,GREEN,GREEN,0,120,2.0,0,0,351.0,463.0,0.0,112.0,56,True,0,330.0
cluster_929,GREEN,GREEN,1,120,2.0,0,0,608.0,496.0,112.0,0.0,56,True,0,330.0
cluster_929,GREEN,ORANGE,0,120,2.0,0,0,1002.5,888.5,114.0,0.0,116,True,0,330.0
cluster_929,GREEN,ORANGE,1,120,2.0,0,0,922.0,806.5,115.5,0.0,114,True,0,330.0
cluster_929,ORANGE,GREEN,0,120,2.0,0,1,910.0,1138.0,0.0,228.0,114,True,0,330.0
cluster_107,207,GREEN,0,180,3.0,13,0,4010.5,3616.5,394.0,0.0,337,True,0,270.0
cluster_107,213,GREEN,0,180,3.0,0,51,3692.7,4104.7,0.0,412.0,384,True,0,270.0
cluster_107,GREEN,207,0,180,3.0,6,0,2346.1,2290.5,55.7,0.0,109,True,0,270.0
cluster_107,GREEN,207,1,180,3.0,0,6,2218.3,2488.8,0.0,270.5,110,True,0,270.0
cluster_107,GREEN,213,0,180,3.0,0,11,1723.6,1993.4,0.0,269.8,112,True,0,270.0
cluster_107,GREEN,213,1,180,3.0,4,0,2092.3,2004.5,87.8,0.0,114,True,0,270.0
cluster_107,GREEN,GREEN,0,180,3.0,0,3,460.5,625.5,0.0,165.0,55,True,0,270.0
cluster_107,GREEN,GREEN,1,180,3.0,3,0,565.0,403.0,162.0,0.0,54,True,0,270.0
cluster_107,GREEN,ORANGE,0,180,3.0,0,0,1041.5,870.5,171.0,0.0,115,True,0,270.0
cluster_107,GREEN,ORANGE,1,180,3.0,0,49,933.0,1746.0,0.0,813.0,114,True,0,270.0
cluster_107,ORANGE,GREEN,0,180,3.0,0,1,918.0,1260.0,0.0,342.0,114,True,0,270.0
cluster_14,001,GREEN,0,180,3.0,0,1,7866.1,8154.1,0.0,288.0,961,True,0,270.0
cluster_14,009,GREEN,0,180,3.0,9,0,15252.8,14771.1,481.7,0.0,1740,True,0,270.0
cluster_14,018,GREEN,0,180,3.0,0,150,12861.9,12290.4,571.5,0.0,1093,True,0,270.0
cluster_14,023,GREEN,0,180,3.0,0,128,4333.2,5890.2,0.0,1557.0,590,True,0,270.0
cluster_14,214,GREEN,0,180,3.0,0,12,2127.8,2408.8,0.0,281.0,294,True,0,270.0
cluster_14,249,GREEN,0,180,3.0,71,0,5896.8,5356.8,540.0,0.0,704,True,0,270.0
cluster_14,421,GREEN,0,180,3.0,0,24,1114.1,1312.1,0.0,198.0,126,True,0,270.0
cluster_14,BLUE,GREEN,0,180,3.0,0,0,0.0,0.5,0.0,0.5,0,True,0,270.0
cluster_14,GREEN,001,0,180,3.0,0,3,739.7,780.0,0.0,40.4,230,True,0,270.0
cluster_14,GREEN,001,1,180,3.0,0,2,888.6,881.2,7.4,0.0,231,True,0,270.0
cluster_14,GREEN,009,0,180,3.0,1,0,620.8,618.9,1.9,0.0,232,True,0,270.0
cluster_14,GREEN,009,1,180,3.0,0,1,628.5,651.0,0.0,22.5,228,True,0,270.0
cluster_14,GREEN,018,0,180,3.0,0,7,447.4,477.9,0.0,30.4,231,True,0,270.0
cluster_14,GREEN,018,1,180,3.0,0,2,451.1,483.6,0.0,32.5,232,True,0,270.0
cluster_14,GREEN,023,0,180,3.0,9,0,2875.4,2562.9,312.5,0.0,235,True,0,270.0
cluster_14,GREEN,023,1,180,3.0,0,0,787.1,577.7,209.4,0.0,234,True,0,270.0
cluster_14,GREEN,214,0,180,3.0,6,0,4107.6,4086.1,21.5,0.0,229,True,0,270.0
cluster_14,GREEN,214,1,180,3.0,0,12,3377.2,3464.0,0.0,86.9,223,True,0,270.0
cluster_14,GREEN,249,0,180,3.0,0,2,2908.4,2724.9,183.5,0.0,224,True,0,270.0
cluster_14,GREEN,249,1,180,3.0,0,2,2991.0,3330.8,0.0,339.8,222,True,0,270.0
cluster_14,GREEN,421,0,180,3.0,0,0,6593.0,6396.5,196.5,0.0,163,True,0,270.0
cluster_14,GREEN,421,1,180,3.0,0,9,6444.8,6683.3,0.0,238.5,164,True,0,270.0
cluster_14,GREEN,BLUE,0,180,3.0,0,2,5.5,53.0,0.0,47.5,5,True,0,270.0
cluster_14,GREEN,GREEN,0,180,3.0,49,0,1033.0,399.0,634.0,0.0,116,True,0,270.0
cluster_14,GREEN,GREEN,1,180,3.0,1,0,937.5,1463.0,0.0,525.5,114,True,0,270.0
cluster_14,GREEN,ORANGE,0,180,3.0,0,0,254.0,238.0,16.0,0.0,18,True,0,270.0
cluster_14,GREEN,ORANGE,1,180,3.0,0,0,326.5,302.5,24.0,0.0,14,True,0,270.0
cluster_14,ORANGE,GREEN,0,180,3.0,0,1,121.0,157.0,0.0,36.0,12,True,0,270.0
cluster_168,020,GREEN,0,180,3.0,10,0,7668.5,7048.4,620.1,0.0,762,True,0,270.0
cluster_168,213,GREEN,0,180,3.0,1,0,1195.9,1321.9,0.0,126.0,132,True,0,270.0
cluster_168,233,GREEN,0,180,3.0,37,0,4882.4,4186.9,695.5,0.0,424,True,0,270.0
cluster_168,GREEN,020,0,180,3.0,0,0,1110.0,932.5,177.5,0.0,115,True,0,270.0
cluster_168,GREEN,020,1,180,3.0,0,13,664.7,953.4,0.0,288.6,120,True,0,270.0
cluster_168,GREEN,213,0,180,3.0,0,4,2108.1,2203.1,0.0,94.9,114,True,0,270.0
cluster_168,GREEN,213,1,180,3.0,3,0,2472.5,2292.5,180.0,0.0,117,True,0,270.0
cluster_168,GREEN,233,0,180,3.0,0,1,2515.7,2379.0,136.7,0.0,116,True,0,270.0
cluster_168,GREEN,233,1,180,3.0,0,6,1570.5,1796.4,0.0,225.9,117,True,0,270.0
cluster_168,GREEN,GREEN,0,180,3.0,1,0,137.0,292.0,0.0,155.0,59,True,0,270.0
cluster_168,GREEN,GREEN,1,180,3.0,0,0,894.0,717.0,177.0,0.0,59,True,0,270.0
cluster_168,GREEN,ORANGE,0,180,3.0,0,1,1618.5,1449.5,169.0,0.0,121,True,0,270.0
cluster_168,GREEN,ORANGE,1,180,3.0,4,0,1356.5,1223.5,133.0,0.0,120,True,0,270.0
cluster_168,ORANGE,GREEN,0,180,3.0,3,0,817.0,1009.5,0.0,192.5,125,True,0,270.0
cluster_225,218,GREEN,0,180,3.0,0,10,735.0,899.5,0.0,164.5,69,True,0,270.0
cluster_225,220,GREEN,0,180,3.0,57,0,2769.5,2434.5,335.0,0.0,325,True,0,270.0
cluster_225,GREEN,218,0,180,3.0,3,0,2169.5,1995.5,174.0,0.0,116,True,0,270.0
cluster_225,GREEN,218,1,180,3.0,0,15,2107.0,2562.0,0.0,455.0,118,True,0,270.0
cluster_225,GREEN,220,0,180,3.0,0,0,2195.0,2024.0,171.0,0.0,114,True,0,270.0
cluster_225,GREEN,220,1,180,3.0,6,0,1962.3,1804.2,158.1,0.0,111,True,0,270.0
cluster_225,GREEN,GREEN,0,180,3.0,2,0,568.0,695.0,0.0,127.0,59,True,0,270.0
cluster_225,GREEN,GREEN,1,180,3.0,0,0,483.5,339.0,144.5,0.0,58,True,0,270.0
cluster_23,001,GREEN,0,180,3.0,22,0,21680.2,20793.0,887.2,0.0,2047,True,0,270.0
cluster_23,023,GREEN,0,180,3.0,14,0,8400.0,10743.0,0.0,2343.0,936,True,0,270.0
cluster_23,057,GREEN,0,180,3.0,12,0,4824.1,5579.6,0.0,755.5,451,True,0,270.0
cluster_23,101,GREEN,0,180,3.0,23,0,4193.2,4222.2,0.0,29.0,373,True,0,270.0
cluster_23,122,GREEN,0,180,3.0,87,0,4387.7,3594.7,793.0,0.0,389,True,0,270.0
cluster_23,213,GREEN,0,180,3.0,23,0,2651.7,2663.7,0.0,12.0,254,True,0,270.0
cluster_23,219,GREEN,0,180,3.0,43,0,2977.0,2624.5,352.5,0.0,270,True,0,270.0
cluster_23,230,GREEN,0,180,3.0,5,0,5025.6,5637.6,0.0,612.0,504,True,0,270.0
cluster_23,306,GREEN,0,180,3.0,0,18,511.0,597.0,0.0,86.0,42,True,0,270.0
cluster_23,422,GREEN,0,180,3.0,1,0,2980.0,3020.0,0.0,40.0,280,True,0,270.0
cluster_23,423,GREEN,0,180,3.0,0,13,449.0,611.0,0.0,162.0,54,True,0,270.0
cluster_23,GREEN,001,0,180,3.0,0,1,363.9,391.5,0.0,27.6,114,True,0,270.0
cluster_23,GREEN,001,1,180,3.0,0,0,284.7,346.0,0.0,61.3,115,True,0,270.0
cluster_23,GREEN,023,0,180,3.0,2,0,735.2,558.2,177.0,0.0,117,True,0,270.0
cluster_23,GREEN,023,1,180,3.0,2,0,692.4,543.7,148.7,0.0,115,True,0,270.0
cluster_23,GREEN,057,0,180,3.0,8,0,829.1,701.1,128.1,0.0,116,True,0,270.0
cluster_23,GREEN,057,1,180,3.0,1,0,743.0,569.0,174.0,0.0,115,True,0,270.0
cluster_23,GREEN,101,0,180,3.0,0,2,1175.0,1213.2,0.0,38.3,116,True,0,270.0
cluster_23,GREEN,101,1,180,3.0,11,0,1330.0,1159.0,171.0,0.0,111,True,0,270.0
cluster_23,GREEN,122,0,180,3.0,22,0,950.3,773.3,177.0,0.0,117,True,0,270.0
cluster_23,GREEN,213,0,180,3.0,5,0,1733.6,1565.6,168.0,0.0,112,True,0,270.0
cluster_23,GREEN,213,1,180,3.0,0,3,2239.1,2220.8,18.3,0.0,115,True,0,270.0
cluster_23,GREEN,219,0,180,3.0,13,0,2966.5,2792.5,174.0,0.0,114,True,0,270.0
cluster_23,GREEN,219,1,180,3.0,0,0,2132.5,2054.9,77.6,0.0,113,True,0,270.0
cluster_23,GREEN,230,0,180,3.0,4,0,1474.5,1377.0,97.5,0.0,113,True,0,270.0
cluster_23,GREEN,230,1,180,3.0,5,0,1558.0,1432.8,125.2,0.0,111,True,0,270.0
cluster_23,GREEN,306,0,180,3.0,0,1,4071.0,4027.0,44.0,0.0,79,True,0,270.0
cluster_23,GREEN,306,1,180,3.0,18,0,4143.5,4026.5,117.0,0.0,78,True,0,270.0
cluster_23,GREEN,422,0,180,3.0,0,0,59.5,98.5,0.0,39.0,79,True,0,270.0
cluster_23,GREEN,423,0,180,3.0,0,13,641.0,833.0,0.0,192.0,80,True,0,270.0
cluster_23,GREEN,GREEN,0,180,3.0,0,0,81.0,249.0,0.0,168.0,56,True,0,270.0
cluster_23,GREEN,GREEN,1,180,3.0,0,1,857.5,720.0,137.5,0.0,55,True,0,270.0
cluster_23,GREEN,ORANGE,0,180,3.0,0,0,1712.5,1541.5,171.0,0.0,116,True,0,270.0
cluster_23,GREEN,ORANGE,1,180,3.0,3,0,1217.0,1040.0,177.0,0.0,114,True,0,270.0
cluster_23,GREEN,TRE,0,180,3.0,0,17,1962.0,2556.5,0.0,594.5,104,True,0,270.0
cluster_23,GREEN,TRE,1,180,3.0,18,0,2527.0,2362.0,165.0,0.0,109,True,0,270.0
cluster_23,ORANGE,GREEN,0,180,3.0,3,0,690.0,962.0,0.0,272.0,114,True,0,270.0
cluster_23,TRE,GREEN,0,180,3.0,0,34,709.5,883.5,0.0,174.0,58,True,0,270.0
cluster_25,001,GREEN,0,180,3.0,0,2,4734.1,4674.6,59.5,0.0,441,True,0,270.0
cluster_25,013,GREEN,0,180,3.0,41,0,1910.0,953.5,956.5,0.0,114,True,0,270.0
cluster_25,023,GREEN,0,180,3.0,0,0,736.0,1033.0,0.0,297.0,118,True,0,270.0
cluster_25,104,GREEN,0,180,3.0,36,0,5380.5,5144.9,235.6,0.0,590,True,0,270.0
cluster_25,216,GREEN,0,180,3.0,0,12,508.5,623.5,0.0,115.0,55,True,0,270.0
cluster_25,GREEN,001,0,180,3.0,0,1,981.6,992.2,0.0,10.6,116,True,0,270.0
cluster_25,GREEN,001,1,180,3.0,0,1,800.3,818.3,0.0,18.0,116,True,0,270.0
cluster_25,GREEN,013,0,180,3.0,0,1,1680.5,1526.5,154.0,0.0,114,True,0,270.0
cluster_25,GREEN,013,1,180,3.0,0,6,1105.0,1392.5,0.0,287.5,113,True,0,270.0
cluster_25,GREEN,023,0,180,3.0,0,2,1567.5,1432.0,135.5,0.0,118,True,0,270.0
cluster_25,GREEN,023,1,180,3.0,2,0,803.5,629.5,174.0,0.0,116,True,0,270.0
cluster_25,GREEN,104,0,180,3.0,0,1,1269.6,1402.5,0.0,132.9,113,True,0,270.0
cluster_25,GREEN,104,1,180,3.0,1,0,1167.3,1019.2,148.2,0.0,114,True,0,270.0
cluster_25,GREEN,216,0,180,3.0,0,8,2634.5,2706.5,0.0,72.0,111,True,0,270.0
cluster_25,GREEN,216,1,180,3.0,2,0,2739.0,2658.0,81.0,0.0,115,True,0,270.0
cluster_25,GREEN,GREEN,0,180,3.0,0,46,804.5,928.5,0.0,124.0,58,True,0,270.0
cluster_25,GREEN,GREEN,1,180,3.0,0,48,218.5,1034.5,0.0,816.0,58,True,0,270.0
cluster_29,018,GREEN,0,180,3.0,0,54,3623.8,4495.8,0.0,872.0,344,True,0,270.0
cluster_29,023,GREEN,0,180,3.0,0,1,1677.5,2444.5,0.0,767.0,354,True,0,270.0
cluster_29,214,GREEN,0,180,3.0,0,36,4510.6,5403.6,0.0,893.0,421,True,0,270.0
cluster_29,GREEN,018,0,180,3.0,0,1,882.2,728.2,154.0,0.0,116,True,0,270.0
cluster_29,GREEN,018,1,180,3.0,0,11,923.2,1043.2,0.0,120.0,116,True,0,270.0
cluster_29,GREEN,023,0,180,3.0,0,2,936.6,796.5,140.1,0.0,119,True,0,270.0
cluster_29,GREEN,023,1,180,3.0,0,3,929.3,871.7,57.7,0.0,117,True,0,270.0
cluster_29,GREEN,214,0,180,3.0,0,6,1741.2,1733.4,7.9,0.0,115,True,0,270.0
cluster_29,GREEN,214,1,180,3.0,0,4,1808.5,1812.7,0.0,4.1,113,True,0,270.0
cluster_29,GREEN,BLUE,0,180,3.0,0,1,23.0,48.0,0.0,25.0,2,True,0,270.0
cluster_29,GREEN,GREEN,0,180,3.0,5,0,606.5,630.5,0.0,24.0,58,True,0,270.0
cluster_29,GREEN,GREEN,1,180,3.0,3,0,518.5,369.5,149.0,0.0,58,True,0,270.0
cluster_29,GREEN,ORANGE,0,180,3.0,0,0,155.5,146.5,9.0,0.0,8,True,0,270.0
cluster_29,GREEN,ORANGE,1,180,3.0,0,1,131.0,147.0,0.0,16.0,7,True,0,270.0
cluster_29,ORANGE,GREEN,0,180,3.0,0,1,96.5,114.5,0.0,18.0,6,True,0,270.0
cluster_303,030,GREEN,0,180,3.0,171,0,6588.7,3298.1,3290.6,0.0,532,True,0,270.0
cluster_303,218,GREEN,0,180,3.0,0,36,9590.1,10346.1,0.0,756.0,917,True,0,270.0
cluster_303,GREEN,030,0,180,3.0,22,0,1752.5,1578.5,174.0,0.0,116,True,0,270.0
cluster_303,GREEN,030,1,180,3.0,7,0,1146.6,1341.4,0.0,194.8,118,True,0,270.0
cluster_303,GREEN,218,0,180,3.0,0,2,1175.0,1156.3,18.7,0.0,117,True,0,270.0
cluster_303,GREEN,218,1,180,3.0,6,0,1682.8,1656.7,26.1,0.0,117,True,0,270.0
cluster_303,GREEN,GREEN,0,180,3.0,51,0,1097.0,214.0,883.0,0.0,59,True,0,270.0
cluster_303,GREEN,GREEN,1,180,3.0,0,0,982.0,805.0,177.0,0.0,59,True,0,270.0
cluster_357,015,GREEN,0,180,3.0,0,18,2071.3,2171.8,0.0,100.5,236,True,0,270.0
cluster_357,038,GREEN,0,180,3.0,0,51,1225.0,1573.0,0.0,348.0,116,True,0,270.0
cluster_357,GREEN,015,0,180,3.0,1,0,1222.7,1045.7,177.0,0.0,118,True,0,270.0
cluster_357,GREEN,015,1,180,3.0,0,8,1029.1,1313.8,0.0,284.7,118,True,0,270.0
cluster_357,GREEN,038,0,180,3.0,0,52,745.0,1622.0,0.0,877.0,117,True,0,270.0
cluster_357,GREEN,038,1,180,3.0,0,1,1347.0,1195.0,152.0,0.0,118,True,0,270.0
cluster_357,GREEN,GREEN,0,180,3.0,2,0,509.0,636.0,0.0,127.0,59,True,0,270.0
cluster_357,GREEN,GREEN,1,180,3.0,1,0,537.0,360.0,177.0,0.0,59,True,0,270.0
cluster_38,013,GREEN,0,180,3.0,0,27,9222.0,11440.4,0.0,2218.4,871,True,0,270.0
cluster_38,216,GREEN,0,180,3.0,39,0,8968.0,8241.0,727.0,0.0,851,True,0,270.0
cluster_38,GREEN,013,0,180,3.0,0,3,636.4,533.2,103.1,0.0,115,True,0,270.0
cluster_38,GREEN,013,1,180,3.0,0,1,745.9,612.0,133.9,0.0,115,True,0,270.0
cluster_38,GREEN,216,0,180,3.0,0,0,1577.6,1464.9,112.7,0.0,112,True,0,270.0
cluster_38,GREEN,216,1,180,3.0,5,0,1909.3,1922.1,0.0,12.8,116,True,0,270.0
cluster_38,GREEN,GREEN,0,180,3.0,0,1,190.5,364.5,0.0,174.0,58,True,0,270.0
cluster_38,GREEN,GREEN,1,180,3.0,0,2,802.5,688.5,114.0,0.0,58,True,0,270.0
cluster_456,227,GREEN,0,180,3.0,0,16,1897.6,2086.1,0.0,188.5,165,True,0,270.0
cluster_456,233,GREEN,0,180,3.0,0,7,1539.8,1666.8,0.0,127.0,158,True,0,270.0
cluster_456,GREEN,227,0,180,3.0,4,0,1891.6,1749.5,142.1,0.0,118,True,0,270.0
cluster_456,GREEN,227,1,180,3.0,0,11,1698.7,1972.0,0.0,273.3,116,True,0,270.0
cluster_456,GREEN,233,0,180,3.0,0,5,2117.1,2171.5,0.0,54.4,116,True,0,270.0
cluster_456,GREEN,233,1,180,3.0,0,2,1834.0,2006.3,0.0,172.4,117,True,0,270.0
cluster_456,GREEN,GREEN,0,180,3.0,48,0,1082.0,209.5,872.5,0.0,60,True,0,270.0
cluster_456,GREEN,GREEN,1,180,3.0,50,0,1019.0,898.0,121.0,0.0,60,True,0,270.0
cluster_827,229,GREEN,0,180,3.0,20,0,2399.9,2328.9,71.0,0.0,231,True,0,270.0
cluster_827,GREEN,229,0,180,3.0,1,0,1999.5,1941.0,58.5,0.0,117,True,0,270.0
cluster_827,GREEN,229,1,180,3.0,0,0,1880.1,1790.3,89.8,0.0,114,True,0,270.0
cluster_827,GREEN,GREEN,0,180,3.0,1,0,617.0,727.0,0.0,110.0,60,True,0,270.0
cluster_827,GREEN,GREEN,1,180,3.0,1,0,494.5,359.5,135.0,0.0,60,True,0,270.0
cluster_827,GREEN,SILVER,0,180,3.0,0,0,2646.0,2472.0,174.0,0.0,116,True,0,270.0
cluster_827,GREEN,SILVER,1,180,3.0,18,0,3046.5,2875.5,171.0,0.0,115,True,0,270.0
cluster_827,SILVER,GREEN,0,180,3.0,18,0,561.5,346.5,215.0,0.0,59,True,0,270.0
cluster_876,GREEN,GREEN,0,180,3.0,0,0,687.0,855.0,0.0,168.0,56,True,0,270.0
cluster_876,GREEN,GREEN,1,180,3.0,0,0,272.0,104.0,168.0,0.0,56,True,0,270.0
cluster_876,GREEN,ORANGE,0,180,3.0,0,0,1291.5,1120.5,171.0,0.0,116,True,0,270.0
cluster_876,GREEN,ORANGE,1,180,3.0,52,0,1650.5,1476.5,174.0,0.0,113,True,0,270.0
cluster_876,GREEN,TRE,0,180,3.0,0,9,2235.5,2349.5,0.0,114.0,103,True,0,270.0
cluster_876,GREEN,TRE,1,180,3.0,18,0,2763.5,2598.5,165.0,0.0,109,True,0,270.0
cluster_876,ORANGE,GREEN,0,180,3.0,52,0,1238.0,490.0,748.0,0.0,114,True,0,270.0
cluster_876,TRE,GREEN,0,180,3.0,9,0,630.5,414.5,216.0,0.0,58,True,0,270.0
cluster_9,001,GREEN,0,180,3.0,82,0,6452.4,6012.9,439.5,0.0,1177,True,0,270.0
